duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,protocol,intrusion
9.39,4581,7440,0,0,0,16,0,0,0,7,216,tcp,normal
9.07,3752,13980,0,0,0,8,0,0,0,288,333,tcp,normal
22.16,52,789,0,0,0,13,0,0,0,93,274,tcp,normal
5.21,1363,124,0,0,0,14,0,0,0,58,263,tcp,normal
0.64,114,146,0,0,0,23,0,1,0,466,168,tcp,normal
6.36,292,88,0,0,0,12,0,0,0,111,68,tcp,normal
8.07,19007,6598,0,0,0,24,0,1,0,133,212,tcp,normal
7.97,1849,1543,0,0,0,26,0,0,0,98,366,tcp,normal
1.73,68827,743,0,0,0,2,0,0,2,295,252,udp,normal
15.3,10727,6473,0,0,0,24,0,0,0,143,330,udp,normal
13.17,638,2492,0,0,0,8,0,1,0,114,455,tcp,normal
2.61,1106,8,0,0,0,1,0,0,2,326,167,tcp,normal
8.01,9130,259,0,0,0,18,0,1,0,232,494,udp,normal
15.62,7468,1007,0,0,0,23,0,1,0,364,427,tcp,normal
0.08,17239,37984,0,0,0,22,0,1,0,32,508,udp,normal
3.22,31,29572,0,0,0,17,0,0,0,437,25,tcp,normal
6.39,108,13,0,0,0,29,0,1,0,443,339,tcp,normal
18.65,748,86,0,0,0,25,0,1,0,387,428,tcp,normal
16.04,9531,1464,0,0,0,24,0,0,0,153,360,tcp,normal
1.64,12297,3867,0,0,0,17,0,0,0,57,127,tcp,normal
6.21,8,293,0,0,0,29,0,0,0,487,84,tcp,normal
3.63,432,3087,0,0,0,16,0,1,1,307,477,tcp,normal
5.13,7704,290,0,0,0,8,0,1,2,17,69,icmp,normal
7.78,326,335,0,0,0,3,0,1,1,250,509,tcp,normal
6.92,4445,117,0,0,0,10,0,1,0,175,350,icmp,normal
1.53,6461,71,0,0,0,28,0,1,0,382,412,tcp,normal
1.3,959,399,0,0,0,5,0,1,0,267,167,tcp,normal
1.4,3027,10510,0,0,0,26,0,1,1,419,180,tcp,normal
18.41,2003,2869,0,0,0,20,0,0,0,390,253,tcp,normal
0.2,7261,1884,0,0,0,14,0,0,0,409,113,tcp,normal
2.26,1683,620,0,0,0,3,0,1,0,401,237,icmp,normal
31.21,69,2553,0,0,0,3,0,1,0,439,360,tcp,normal
0.68,8275,425,0,0,0,18,0,1,1,362,92,tcp,normal
0.37,2549,220,0,0,0,3,0,1,0,414,316,tcp,normal
4.9,8159,3171,0,0,0,3,0,0,0,10,26,tcp,normal
1.64,500,352,0,0,0,22,0,0,0,412,129,icmp,normal
8.34,1593,129,0,0,0,24,0,1,0,195,267,udp,normal
4.13,988,2600,0,0,0,14,0,1,0,439,1,tcp,normal
2.34,16645,72,0,0,0,27,0,0,0,210,301,udp,normal
65.73,10473,2386,0,0,0,25,0,1,0,80,14,tcp,normal
4.17,55601,2470,0,0,0,3,0,0,0,490,341,tcp,normal
10.24,2177,83,0,0,0,29,0,0,0,128,193,tcp,normal
20.72,224,95,0,0,0,21,0,1,0,250,398,tcp,normal
25.56,340,14911,0,0,0,21,0,1,2,154,138,tcp,normal
5.28,17082,3804,0,0,0,14,2,1,0,467,184,tcp,attack
37.36,38772,2897,0,0,0,13,0,0,0,337,474,udp,normal
12.89,194,1690,0,0,0,14,0,1,0,297,99,icmp,normal
8.75,1009,4575,0,0,0,20,0,0,0,61,117,tcp,normal
11.82,296,4575,0,0,0,10,0,0,0,377,340,tcp,normal
4.47,149722,219,0,0,0,20,0,1,1,185,387,udp,normal
5.52,5964,749,0,0,0,8,0,1,0,301,89,tcp,normal
8.83,477,456,0,0,0,11,0,0,0,28,50,udp,normal
3.96,427,3452,0,0,0,17,0,0,0,404,280,tcp,normal
14.65,50327,1537,0,0,0,21,0,1,0,38,307,tcp,normal
2.89,9985,13766,0,0,0,24,0,1,0,350,326,tcp,normal
15.94,2948,1914,0,0,0,13,0,0,2,141,444,tcp,normal
1.65,1168,1180,0,0,0,2,0,1,1,397,66,udp,normal
2.45,1230,5608,0,0,0,19,0,1,0,32,350,udp,normal
13.99,172,5719,0,0,0,5,0,1,0,91,372,tcp,normal
3.05,670,12647,0,0,0,22,0,1,0,151,260,tcp,normal
15.87,1107,1651,0,0,0,29,0,1,0,55,482,tcp,normal
15.32,2102,66793,0,0,0,2,0,0,0,165,340,tcp,normal
2.97,2348,6974,0,0,0,23,0,0,0,96,227,udp,normal
0.76,18788,72501,0,0,0,24,1,1,0,400,114,tcp,attack
1.82,641,1301,0,0,0,1,0,0,0,267,242,icmp,normal
13.96,45771,102464,0,0,0,10,0,1,0,84,402,udp,normal
18.77,2176,4583,0,0,0,22,0,1,0,11,485,udp,normal
4.83,5683,141,0,0,0,11,0,0,0,369,325,tcp,normal
1.79,22560,163,0,0,0,15,0,1,2,409,143,tcp,normal
0.78,8231,605,0,0,0,22,0,0,2,109,232,tcp,normal
2.43,12459,591,0,0,0,28,0,1,0,36,34,icmp,normal
38.96,859,2165,0,0,0,12,0,1,0,238,40,tcp,normal
1.87,2052,36935,0,0,0,15,0,0,0,173,166,tcp,normal
0.9,12290,2095,0,0,0,18,0,1,2,308,403,tcp,normal
15.39,12862,146,0,0,0,1,0,1,3,163,380,tcp,normal
9.56,4069,2635,0,0,0,29,0,1,0,25,107,tcp,normal
7.65,12100,490,0,0,0,8,0,1,0,130,320,tcp,normal
5.94,561,544,0,0,0,22,0,0,0,434,213,tcp,normal
12.1,11036,755,0,0,0,3,0,1,0,27,68,udp,normal
11.99,18440,526,0,0,0,10,0,0,0,434,21,tcp,normal
5.52,2939,82,0,0,0,27,0,0,0,36,287,udp,normal
2.67,4164,1327,0,0,0,9,0,0,0,147,438,tcp,normal
18.41,50,35655,0,0,0,20,0,1,0,362,116,tcp,normal
1.8,46777,5438,0,0,0,6,0,1,0,282,474,tcp,normal
7.64,5880,101,0,0,0,24,0,1,0,417,202,tcp,normal
11.8,9450,6,0,0,0,4,0,1,0,388,392,tcp,normal
10.19,5746,2122,0,0,0,15,0,1,2,194,82,tcp,normal
9.64,7415,3484,0,0,0,6,0,1,0,158,116,udp,normal
10.86,6429,3468,0,0,0,16,0,0,0,201,377,icmp,normal
20.85,56623,1374,0,0,0,20,2,0,0,489,146,udp,attack
4.55,420519,138,0,0,0,10,1,0,1,66,123,udp,attack
9.87,26115,30487,0,0,0,7,0,1,0,184,314,tcp,normal
11.94,36021,853,0,0,0,1,0,0,0,221,205,tcp,normal
8.92,1211,388,0,0,0,7,0,1,0,246,450,icmp,normal
23.33,1919,2945,0,0,0,15,0,1,0,510,394,tcp,normal
10.64,6177,399,0,0,0,4,0,0,0,266,177,udp,normal
5.52,8702,113,0,0,0,7,0,0,2,424,369,tcp,normal
18.68,6300,414,0,0,0,1,0,0,3,72,45,tcp,normal
6.72,433,1780,0,0,0,23,0,1,0,313,192,tcp,normal
7.55,1286,15034,0,0,0,20,0,1,0,305,360,tcp,normal
8.73,1428,29,0,0,0,19,0,1,0,194,270,tcp,normal
3.9,7512,2560,0,0,0,12,0,1,0,349,379,tcp,normal
12.82,1568,5894,0,0,0,24,0,0,1,275,451,tcp,normal
1.03,1984,2475,0,0,0,11,0,1,0,405,300,icmp,normal
20.31,1756,3906,0,0,0,2,0,0,0,456,193,tcp,normal
14.05,10435,18528,0,0,0,2,0,1,0,312,79,udp,normal
4.36,32961,7218,0,0,0,23,0,1,0,496,173,tcp,normal
2.57,603,495,0,0,0,26,0,1,0,189,127,tcp,normal
4.91,13678,7428,0,0,0,1,0,1,0,237,226,tcp,normal
16.35,487,1517,0,0,0,13,0,0,0,152,507,tcp,normal
0.32,10964,5262,0,0,0,13,0,1,0,480,164,tcp,normal
6.31,236,90,0,0,0,2,0,1,1,399,500,tcp,normal
2.93,47246,773,0,0,0,28,0,0,2,6,167,tcp,normal
20.79,1724,3665,0,0,0,27,0,0,0,210,74,icmp,normal
5.34,4588,850,0,0,0,7,0,1,0,299,380,tcp,normal
11.97,3744,3181,0,0,0,24,0,1,0,77,503,tcp,normal
4.43,45152,16079,0,0,0,29,0,0,0,453,57,tcp,normal
4.0,797,635,0,0,0,10,0,1,0,44,205,udp,normal
3.94,2673,6436,0,0,0,14,0,0,0,109,287,tcp,normal
11.34,4072,140,0,0,0,16,0,1,0,128,25,udp,normal
33.31,20920,5006,0,0,0,23,0,1,0,80,149,icmp,normal
2.33,651,41,0,0,0,14,0,0,0,20,366,tcp,normal
10.33,41,1625,0,0,0,9,0,1,0,259,264,tcp,normal
3.08,300,1525,0,0,0,6,0,0,1,389,136,tcp,normal
7.97,12690,34265,0,0,0,29,0,1,1,359,146,udp,normal
7.8,3469,415,0,0,0,29,0,1,0,169,496,tcp,normal
5.98,2592,20,0,0,0,15,0,1,0,458,273,tcp,normal
6.9,548,3133,0,0,0,15,0,1,0,465,295,udp,normal
21.22,3425,144,0,0,0,17,0,1,0,415,74,udp,normal
0.93,8252,1237,0,0,0,29,0,1,0,94,384,tcp,normal
17.74,2352,292,0,0,0,0,0,1,0,334,123,icmp,normal
6.2,39874,725,0,0,0,14,0,1,0,462,140,tcp,normal
4.06,16124,14,0,0,0,6,0,1,0,175,310,tcp,normal
1.95,2289,34,0,0,0,7,0,0,0,93,325,tcp,normal
16.86,11860,2353,0,0,0,12,0,0,0,197,276,udp,normal
8.97,3421,820,0,0,0,0,0,1,0,4,298,tcp,normal
13.03,5510,111,0,0,0,3,0,0,0,352,255,tcp,normal
3.78,1876,363,0,0,0,2,0,0,1,155,352,tcp,normal
4.99,4264,2926,0,0,0,20,0,1,0,97,380,tcp,normal
24.49,152,629,0,0,0,24,2,1,1,208,293,udp,attack
32.49,604,2615,0,0,0,11,0,1,0,455,354,udp,normal
13.46,31651,190,0,0,0,16,0,1,0,205,357,udp,normal
13.84,1566,3285,0,0,0,18,0,0,0,114,411,udp,normal
11.85,362,679,0,0,0,17,0,0,2,122,327,tcp,normal
8.85,82048,2353,0,0,0,0,0,1,0,507,272,tcp,normal
9.04,1645,1965,0,0,0,27,0,1,0,471,271,tcp,normal
33.19,8690,488,0,0,0,5,0,1,0,71,61,tcp,normal
13.9,1071,538,0,0,0,5,0,1,0,294,188,tcp,normal
10.65,18920,810,0,0,0,24,0,0,0,489,129,tcp,normal
2.1,3010,4297,0,0,0,29,0,1,0,208,18,tcp,normal
37.75,104,34733,0,0,0,26,0,1,0,87,467,tcp,normal
7.35,188679,226,0,0,0,27,0,1,0,232,345,tcp,normal
28.77,926,7582,0,0,0,14,1,1,0,484,440,udp,attack
12.5,1583,646,0,0,0,23,0,1,0,340,449,udp,normal
0.41,265,891,0,0,0,17,0,1,0,407,224,tcp,normal
7.74,81,1936,0,0,0,10,0,0,0,48,224,tcp,normal
22.32,26699,443,0,0,0,24,0,1,0,462,425,icmp,normal
0.53,4518,535,0,0,0,21,0,1,0,292,490,tcp,normal
20.15,62,46269,0,0,0,28,0,1,0,46,394,tcp,normal
9.5,1402,1298,0,0,0,24,0,1,3,260,367,tcp,normal
0.46,6349,2955,0,0,0,22,0,0,0,319,103,tcp,normal
4.68,9961,41759,0,0,0,23,0,1,1,162,57,tcp,normal
0.31,507,39252,0,0,0,9,0,1,0,338,287,tcp,normal
0.02,1068,770,0,0,0,6,0,0,0,469,117,tcp,normal
22.67,770,232,0,0,0,13,0,0,0,413,405,tcp,normal
13.81,1406,127,0,0,0,23,0,0,0,215,129,tcp,normal
3.42,4675,104,0,0,0,24,0,0,0,54,487,tcp,normal
1.21,15137,466,0,0,0,15,0,1,0,465,88,tcp,normal
0.56,4763,121,0,0,0,5,0,0,0,505,125,tcp,normal
24.92,5074,964,0,0,0,12,0,1,0,491,289,tcp,normal
9.82,2027,261,0,0,0,25,0,1,0,446,90,tcp,normal
1.75,286,559,0,0,0,22,0,1,0,370,254,tcp,normal
11.44,2228,898,0,0,0,17,0,1,2,275,101,icmp,normal
68.04,1273,578,0,0,0,22,0,0,0,212,471,tcp,normal
15.51,753,133,0,0,0,0,0,1,0,119,147,tcp,normal
5.92,3083,2231,0,0,0,10,0,1,0,413,402,icmp,normal
16.83,130,12853,0,0,0,25,0,1,0,317,46,tcp,normal
13.64,1176,12253,0,2,0,3,0,0,0,123,481,tcp,normal
0.93,751,6091,0,0,0,9,0,0,0,87,139,tcp,normal
26.0,555,636,0,0,0,29,0,0,0,283,126,tcp,normal
21.55,9499,309,0,0,0,27,0,1,0,18,331,udp,normal
8.93,3820,4496,0,0,0,2,0,1,0,92,352,udp,normal
7.1,7616,2109,0,0,0,14,0,1,1,246,506,icmp,normal
2.58,7017,4496,0,0,0,28,0,1,0,9,355,icmp,normal
17.99,414,44081,0,0,0,29,0,1,1,345,126,tcp,normal
5.65,26559,1049,0,0,0,19,0,0,0,499,440,tcp,normal
8.66,1149,241,0,0,0,27,0,0,0,211,413,tcp,normal
1.86,28528,381,0,0,0,4,0,0,1,360,259,tcp,normal
2.41,1388,1452,0,0,0,15,0,0,0,91,147,tcp,normal
42.13,233,349,0,0,0,9,0,1,0,273,324,tcp,normal
6.81,365,4883,0,0,0,15,0,1,0,128,355,tcp,normal
16.91,19878,4454,0,0,0,14,0,1,2,325,163,tcp,normal
17.7,8854,14449,0,0,0,19,0,1,0,197,301,icmp,normal
39.91,669,14671,0,0,0,3,0,1,0,247,395,udp,normal
40.69,4613,7,0,0,0,23,0,0,0,233,467,tcp,normal
6.11,20817,228,0,0,0,12,0,0,0,285,110,tcp,normal
30.02,77544,1364,0,0,0,17,0,0,0,34,306,udp,normal
4.55,4044,116,0,0,0,16,0,0,0,296,180,udp,normal
9.36,5679,977,0,0,0,23,0,0,1,214,243,tcp,normal
17.24,2152,233,0,0,0,29,0,1,0,507,153,tcp,normal
24.51,3058,479,0,0,0,15,0,1,0,158,84,tcp,normal
7.42,9414,31155,0,0,0,27,0,0,0,28,469,udp,normal
5.41,340,12854,0,0,0,10,0,1,0,300,203,udp,normal
13.04,10938,1163,0,0,0,28,0,0,0,32,144,tcp,normal
6.09,1373,189,0,0,0,6,0,1,0,293,374,udp,normal
11.14,680,2189,0,0,0,27,0,0,0,49,26,tcp,normal
16.31,685,15,0,0,0,1,0,0,0,222,330,tcp,normal
18.4,133934,4256,0,0,0,18,0,0,0,226,245,tcp,normal
2.93,39925,3528,0,0,0,14,0,0,0,62,327,tcp,normal
8.47,530,108,0,0,0,0,0,1,1,236,133,icmp,normal
0.25,5120,16546,0,0,0,26,0,1,0,416,1,udp,normal
15.98,4721,346,0,0,0,21,0,0,0,188,414,tcp,normal
1.34,95542,182,0,0,0,29,0,0,0,421,253,icmp,normal
20.53,1237,1622,0,0,0,19,0,1,0,264,488,tcp,normal
5.22,34,81,0,0,0,23,0,1,0,89,152,tcp,normal
1.83,2340,202,0,0,0,18,0,1,0,44,493,tcp,normal
15.89,1729,2300,0,0,0,16,0,1,2,119,20,tcp,normal
2.24,7428,462,0,0,0,25,0,1,0,354,347,tcp,normal
5.02,16605,19220,0,0,0,0,0,0,0,19,230,tcp,normal
8.37,29409,50,0,0,0,5,0,0,0,383,177,tcp,normal
4.46,27563,1379,0,0,0,6,0,1,0,377,143,tcp,normal
1.97,10927,8416,0,0,0,13,0,1,0,254,217,tcp,normal
5.21,24398,5567,0,0,0,23,0,1,0,24,47,tcp,normal
1.56,193,283,0,0,0,0,0,0,0,363,166,tcp,normal
12.7,1781,43705,0,0,0,14,0,1,2,95,327,icmp,normal
1.88,3018,26,0,0,0,15,0,1,2,278,481,udp,normal
6.59,7407,1043,0,0,0,4,0,1,0,67,395,tcp,normal
8.22,847,7081,0,0,0,4,0,1,0,193,429,icmp,normal
29.02,779,12772,0,0,0,21,0,1,1,74,13,tcp,normal
0.81,1467,184,0,0,0,24,0,1,2,198,372,udp,normal
26.66,7124,1490,0,0,0,18,0,1,0,298,432,tcp,normal
2.33,3,5464,0,0,0,10,0,1,1,374,55,udp,normal
18.38,2870,789,0,0,0,0,0,1,0,431,388,tcp,normal
0.95,702,101,0,0,0,14,0,0,0,61,496,tcp,normal
44.83,534,35,0,0,0,18,0,1,0,71,369,icmp,normal
16.48,5792,297,0,0,0,7,0,1,1,329,414,udp,normal
0.65,3975,364,0,0,0,9,0,1,0,417,48,tcp,normal
2.41,4487,241,0,0,0,14,0,1,1,184,483,tcp,normal
7.95,4183,45735,0,0,0,26,0,1,0,214,213,tcp,normal
7.41,49036,3345,0,0,0,18,0,0,0,77,195,udp,normal
9.92,31462,619,0,0,0,22,0,1,0,178,326,tcp,normal
6.23,183,705,0,0,0,8,0,1,0,295,440,icmp,normal
13.25,1122,795,0,0,0,7,0,1,0,222,231,udp,normal
4.28,1424,3610,0,0,0,26,0,1,1,169,103,icmp,normal
1.94,142,127,0,0,0,26,0,1,0,369,301,tcp,normal
0.34,693342,162,0,0,0,4,0,0,2,120,387,tcp,normal
3.93,3663,1041,0,0,0,12,0,1,0,486,400,icmp,normal
5.57,278,4,0,0,0,10,0,1,2,299,267,udp,normal
10.76,25201,218,0,0,0,10,0,0,1,379,377,tcp,normal
16.42,3893,6601,0,0,0,23,0,1,0,306,180,tcp,normal
2.75,652,5305,0,0,0,13,0,0,0,159,456,tcp,normal
6.8,12016,43,0,2,0,0,0,1,0,379,90,tcp,normal
2.66,18642,879,0,0,0,17,0,1,0,491,435,udp,normal
30.19,11891,77,0,0,0,12,0,1,0,26,110,tcp,normal
10.43,8914,238,0,0,0,27,0,1,0,482,394,udp,normal
11.33,725,311,0,0,0,18,0,0,0,189,353,tcp,normal
7.58,111,4064,0,0,0,3,0,1,0,433,499,udp,normal
3.31,269,7114,0,0,0,0,0,1,0,208,121,tcp,normal
2.24,1151,393,0,0,0,23,0,1,0,81,290,tcp,normal
10.69,92,53,0,0,0,15,0,1,0,2,221,tcp,normal
25.47,109610,29,0,0,0,3,1,1,0,346,339,tcp,attack
2.39,407,10473,0,0,0,6,0,0,0,252,25,tcp,normal
8.48,2041,617,0,0,0,9,0,0,0,110,22,udp,normal
7.54,3915,708,0,0,0,1,0,0,1,262,378,tcp,normal
10.26,27000,108,0,0,0,5,0,1,0,230,347,tcp,normal
8.86,7916,6778,0,0,0,8,0,1,0,147,359,icmp,normal
3.19,4419,3658,0,0,0,28,0,0,0,404,362,tcp,normal
11.76,319028,455,0,0,0,6,0,1,0,73,102,udp,normal
3.18,74458,167,0,0,0,6,0,1,0,194,143,tcp,normal
10.58,6569,1551,0,0,0,18,0,1,0,229,437,udp,normal
3.57,5323,26,0,0,0,6,0,0,0,414,219,tcp,normal
0.86,2287,2865,0,0,0,27,0,1,0,161,401,udp,normal
1.36,12757,586,0,0,0,15,0,1,0,154,1,tcp,normal
17.96,1419,1558,0,0,0,24,0,1,0,62,255,tcp,normal
1.29,677,1004,0,0,0,22,0,0,0,304,503,tcp,normal
4.01,48390,5916,0,1,0,17,0,1,0,121,391,tcp,normal
3.39,646,6719,0,0,0,6,0,1,0,100,361,udp,normal
0.6,2774,8735,0,0,0,29,0,0,2,143,41,tcp,normal
9.15,1372,1331,0,0,0,25,0,1,0,98,83,udp,normal
16.03,2606,930,0,0,0,24,0,1,0,363,189,tcp,normal
48.7,4463,282,0,0,0,15,0,0,0,399,53,udp,normal
27.49,3017,339,0,0,0,22,0,1,0,461,465,udp,normal
0.51,516,2203,0,0,0,16,0,1,0,58,391,tcp,normal
2.98,1317,1129,0,0,0,22,0,0,0,217,238,udp,normal
5.31,11029,12458,0,0,0,0,0,1,0,478,160,udp,normal
20.8,4662,684,0,0,0,11,0,0,0,439,39,tcp,normal
4.46,6571,61,0,0,0,1,0,1,2,208,217,tcp,normal
8.45,18185,1469,0,0,0,8,0,1,0,247,281,tcp,normal
10.78,8768,6992,0,0,0,18,0,1,0,192,209,tcp,normal
3.54,899,3052,0,0,0,23,0,1,0,423,139,tcp,normal
8.72,5711,2819,0,0,0,0,0,1,0,238,117,udp,normal
0.52,5438,8257,0,0,0,24,0,1,0,42,404,tcp,normal
6.54,124,1667,0,0,0,11,0,1,0,3,164,tcp,normal
4.76,105,40,0,0,0,13,0,1,0,75,317,tcp,normal
4.4,7258,5908,0,0,0,12,0,1,0,415,294,tcp,normal
2.68,967,1919,0,0,0,9,0,1,0,135,134,tcp,normal
17.02,1184,851,0,0,0,21,0,1,0,150,489,udp,normal
21.36,5152,94,0,0,0,0,0,0,0,298,108,tcp,normal
21.9,3072,221,0,0,0,22,0,1,0,444,451,tcp,normal
5.04,2660,27,0,0,0,27,0,1,0,360,233,tcp,normal
3.0,59427,373,0,0,0,20,0,1,0,14,381,tcp,normal
1.04,1807,328,0,0,0,20,0,1,0,437,429,tcp,normal
11.16,5017,853,0,0,0,28,0,0,0,71,378,tcp,normal
4.01,918,24913,0,0,0,8,0,1,0,240,27,tcp,normal
3.24,23634,7422,0,0,0,14,0,1,0,413,67,tcp,normal
4.64,5843,1173,0,0,0,15,0,0,0,115,138,tcp,normal
8.09,100979,241,0,0,0,21,0,1,0,113,374,tcp,normal
1.77,3968,109,0,0,0,24,0,1,0,462,122,udp,normal
32.53,5534,9286,0,0,0,11,0,0,0,119,266,udp,normal
13.19,2752,84,0,0,0,17,1,0,0,403,382,udp,attack
0.48,69255,105,0,0,0,3,0,1,2,71,55,tcp,normal
3.66,6229,185258,0,0,0,14,0,1,0,494,31,tcp,normal
0.52,2531,737,0,0,0,15,5,1,1,252,134,udp,attack
2.61,498,69551,0,0,0,12,0,1,0,150,408,tcp,normal
3.38,36,539,0,0,0,21,0,1,0,411,230,tcp,normal
12.66,3580,13282,0,0,0,18,0,1,1,300,496,tcp,normal
12.68,1625,1872,0,0,0,25,0,1,0,460,335,icmp,normal
0.46,5,271,0,0,0,11,0,1,0,505,79,tcp,normal
8.87,1312,183,0,0,0,9,0,1,0,378,3,tcp,normal
32.42,372,12,0,0,0,2,0,1,0,417,34,tcp,normal
9.9,83647,148,0,0,0,12,0,1,0,457,47,udp,normal
32.33,2629,4325,0,0,0,11,0,1,0,14,19,tcp,normal
4.79,35416,940,0,0,0,9,0,1,0,274,286,tcp,normal
6.16,7340,349,0,0,0,25,0,0,0,466,162,tcp,normal
6.84,22807,865,0,0,0,14,0,0,2,434,436,tcp,normal
25.76,297093,7318,0,0,0,16,0,1,2,457,446,tcp,normal
4.78,15285,68,0,0,0,4,0,0,1,235,85,tcp,normal
40.99,1828593,2173,0,0,0,21,0,0,0,107,323,tcp,normal
7.83,10391,54,0,0,0,3,0,1,2,199,97,udp,normal
2.46,34200,4,0,0,0,12,0,1,0,481,81,tcp,normal
1.09,1527,317,0,0,0,13,0,0,0,170,162,tcp,normal
1.9,171,413,0,0,0,15,0,0,0,289,232,udp,normal
0.4,19,562,0,0,0,24,0,1,0,231,375,tcp,normal
11.79,17459,882,0,0,0,21,0,1,0,267,368,tcp,normal
7.28,1127,3105,0,0,0,2,0,1,0,250,311,tcp,normal
13.39,1510,244,0,0,0,29,0,1,0,321,98,tcp,normal
15.24,1465,74,0,0,0,6,0,0,0,459,211,udp,normal
26.79,785,9311,0,0,0,20,0,1,1,90,124,tcp,normal
1.24,81985,13586,0,0,0,15,0,1,0,327,129,udp,normal
2.06,510,1621,0,0,0,24,0,1,0,162,327,tcp,normal
7.95,7926,2693,0,0,0,26,0,1,0,136,443,tcp,normal
1.39,7925,7895,0,0,0,4,0,1,0,320,470,tcp,normal
0.97,153,8055,0,0,0,10,0,0,0,93,161,tcp,normal
10.98,9446,96,0,0,0,6,0,0,0,378,37,tcp,normal
12.9,298,670,0,0,0,21,0,1,0,483,50,tcp,normal
18.54,2488,38,0,0,0,11,0,0,0,200,326,tcp,normal
24.74,1384,1863,0,0,0,9,0,0,0,35,3,udp,normal
5.84,3317,3579,0,0,0,13,1,0,0,372,498,tcp,attack
39.06,9939,69,0,0,0,18,0,0,0,46,163,tcp,normal
0.39,512,4026,0,0,0,9,0,1,0,147,144,tcp,normal
20.41,928,7231,0,0,0,15,0,0,0,191,303,tcp,normal
3.88,115,21603,0,0,0,22,0,1,0,219,218,tcp,normal
25.47,338,794,0,0,0,3,0,1,0,296,418,tcp,normal
2.52,13635,2830,0,0,0,5,2,0,1,123,35,tcp,attack
13.51,1419,15314,0,0,0,5,0,1,0,42,448,udp,normal
5.54,18408,102,0,0,0,18,0,1,0,44,229,udp,normal
4.8,445,824,0,0,0,17,0,1,0,430,104,tcp,normal
0.61,638,82,0,0,0,2,0,0,0,340,297,tcp,normal
12.24,27107,1196,0,0,0,7,0,1,0,169,363,tcp,normal
1.93,4713,693,0,0,0,16,0,0,1,143,174,tcp,normal
6.22,151,303,0,0,0,26,0,0,0,401,133,tcp,normal
1.52,961,3752,0,0,0,2,0,0,0,308,188,tcp,normal
9.28,16686,238,0,0,0,5,0,1,0,324,438,tcp,normal
2.63,2128,493,0,0,0,28,0,1,0,386,50,tcp,normal
9.02,34019,10239,0,0,0,12,0,0,0,391,18,icmp,normal
29.3,224,62096,0,0,0,27,0,1,0,403,177,tcp,normal
25.37,33753,19197,0,0,0,27,0,1,0,182,425,tcp,normal
2.24,280,1854,0,0,0,22,0,1,0,76,280,tcp,normal
1.04,4866,4760,0,0,0,27,0,1,0,334,158,tcp,normal
0.44,19826,1974,0,0,0,25,0,1,0,382,15,tcp,normal
17.63,3864,19,0,0,0,27,0,0,0,5,210,udp,normal
2.87,9355,43,0,0,0,19,0,0,0,154,144,tcp,normal
3.34,23141,620,0,0,0,15,0,1,2,473,146,udp,normal
2.57,7702,51134,0,0,0,23,0,0,0,202,219,udp,normal
18.33,1596,101,0,0,0,12,0,0,0,404,1,tcp,normal
38.59,1890,4716,0,0,0,10,1,1,0,245,251,tcp,attack
14.07,549,90,0,0,0,7,0,0,0,268,395,tcp,normal
17.35,261,6790,0,0,0,29,0,0,0,71,167,tcp,normal
9.69,41482,3351,0,0,0,3,0,1,0,280,458,tcp,normal
7.52,10166,87,0,0,0,19,0,1,0,246,137,tcp,normal
12.79,53846,1383,0,0,0,10,0,0,0,1,117,tcp,normal
0.36,10064,4063,0,0,0,12,0,0,0,23,167,tcp,normal
0.63,1467,1737,0,0,0,13,0,1,0,370,401,tcp,normal
11.62,289,11937,0,0,0,20,0,1,0,393,227,tcp,normal
4.08,1065,4602,0,0,0,18,0,0,0,140,163,udp,normal
6.71,11487,44137,0,0,0,28,0,0,0,68,458,udp,normal
15.23,716,26073,0,0,0,21,0,1,0,490,500,icmp,normal
8.61,41604,2975,0,0,0,28,0,0,0,360,161,tcp,normal
16.36,1447,5707,0,0,0,24,0,0,0,260,79,tcp,normal
5.43,267,717,0,0,0,1,0,0,0,55,309,tcp,normal
3.39,1589,2522,0,0,0,18,0,1,0,315,192,tcp,normal
2.68,4729,4204,0,0,0,15,0,1,0,250,201,udp,normal
1.41,89404,368,0,0,0,9,0,0,0,185,457,tcp,normal
0.37,3740,23412,0,0,0,10,0,1,0,189,283,tcp,normal
0.55,859,511,0,0,0,16,0,1,0,134,150,udp,normal
3.16,50732,2025,0,0,0,21,1,1,1,300,103,tcp,attack
3.26,29688,762,0,0,0,26,0,1,0,445,170,udp,normal
4.81,2401,20765,0,0,0,26,0,1,0,65,237,udp,normal
8.96,117,69,0,0,0,18,0,1,1,207,384,tcp,normal
14.24,930,84,0,0,0,16,0,0,0,72,437,tcp,normal
2.2,12744,334,0,0,0,13,0,0,0,77,96,tcp,normal
14.24,36215,515,0,0,0,28,0,1,0,82,104,udp,normal
1.5,3963,1224,0,0,0,22,0,0,0,23,81,tcp,normal
44.82,2516,85,0,0,0,14,0,0,0,438,321,udp,normal
3.36,1068,1814,0,0,0,27,0,1,0,111,430,tcp,normal
18.16,13259,82,0,0,0,5,0,1,0,409,239,tcp,normal
2.11,389,1438,0,0,0,9,0,0,0,58,398,tcp,normal
30.09,995,11866,0,0,0,25,0,1,0,178,287,tcp,normal
17.52,46360,6098,0,0,0,22,0,1,0,221,200,tcp,normal
